商品名称,评论内容,评论地点,评论用户名,评论用户ID,发表日期,点赞数
羽砂黑 12GB+512GB,"太好了 成功拿到遥遥领先
外形外观：颜值非常高￼
屏幕音效：屏幕分辨率很高，音效好听￼
拍照效果：拍照效果特别好，可以放大好多倍￼
运行速度：运行速度很快呀，打游戏从来不卡顿￼
待机时间：一天下来不用怎么充电？",湖北,幸***熊,20225074349,2023-12-08 17:07:08,1
羽砂白 12GB+512GB,"快递收到了  不容易  双十一抢的遥遥领先终于拿到手了  感谢京东平台让我抢到梦寐以求的手机
外形外观：外形外观：高大上 
屏幕音效：音效好
拍照效果：拍照效果：拍照清晰自然 
运行速度：运行速度真的快
待机时间：待机时间也很不错",陕西,j***动,20224966600,2023-12-08 16:34:45,0
羽砂白 16GB+1TB 典藏版,抢了一个多月，前天忽然就抢到了，还是京东给力！苹果用了好几年了，换个折叠屏玩玩，手感不错，续航刚刚够，充电很快。,北京,爱***诺,20224903904,2023-12-08 16:15:47,0
羽砂金 12GB+512GB【延保套餐】,送货很快，不愧是Matex5，使用很流畅，很有质感，手机很漂亮，鲁班客服服务也很满意，是非常满意的一次购物,山西,j***f,20224887869,2023-12-08 16:11:48,1
羽砂黑 12GB+256GB,好用 送男朋友的很喜欢,河北,j***v,20224595090,2023-12-08 14:38:45,0
青山黛 12GB+512GB【延保套餐】,手机很漂亮，鲁班客服服务也很满意，非常满意的一次购物,浙江,帅***6,20224584537,2023-12-08 14:34:57,4
青山黛 16GB+1TB 典藏版,"外形外观：很新颖，很不错。牌面很足！
屏幕音效：音响效果一般，没特殊的。
拍照效果：感觉和pro+差不多的。
运行速度：速度遥遥领先。。。",湖北,j***杰,20224303889,2023-12-08 13:00:48,0
羽砂黑 12GB+512GB 全网通,机器非常好，美观大方。安装简单，自己安装就可以不需要找工人，使用简单，效果好，满意的一次购物，东西是正品,陕西,7***7,20223970496,2023-12-08 11:17:40,0
青山黛 12GB+512GB全网通,非常好,内蒙古,u***r,20223165083,2023-12-08 00:12:12,0
羽砂黑 16GB+1TB 全网通（典藏版）,作为手机届的茅台，果真是不一样的存在！,广西,第***序,20222961116,2023-12-07 22:28:06,0
羽砂黑 12GB+512GB,"华为Mate X5在性能、屏幕和摄像方面表现出色，可以说是遥遥领先，特别是信号方面，网速对比苹果全面领先。
折叠屏设计，具备较大的折叠屏幕，可以通过将手机展开成平板电脑的形态来享受更大的屏幕空间。这个设计在多任务处理、游戏和娱乐方面可能会提供更好的体验。
该手机还搭载了强大的麒麟处理器，以及高分辨率的显示屏，提供出色的图像质量和流畅的操作。
摄像方面，Mate X5配备了多个摄像头，可以支持多种摄影和拍摄模式。可以进行超清晰的拍照和视频录制，同时还可以利用折叠屏幕来进行自拍。
总体而言，华为Mate X5我认为是一款高端的折叠屏手机，具备强大的性能和出色的屏幕显示。",青海,所***靡,20222915668,2023-12-07 22:12:38,0
羽砂黑 12GB+512GB,送老公的，挺好,山西,x***4,20222783585,2023-12-07 21:31:20,0
青山黛 12+512GB,遥遥领先,天津,u***h,20222527384,2023-12-07 20:21:00,0
羽砂白 12GB+512GB,燕燕领先的手机，摸着真不错啊，手感很好，打开了，买的是白色的，送给老婆，没办法宠媳妇,陕西,席***我,20222205869,2023-12-07 18:47:41,0
羽砂黑 12GB+256GB 全网通,先给好评,北京,1***y,20222069875,2023-12-07 18:06:25,0
羽砂黑 12GB+512GB全网通,"华为X5收到，使用良好, 就是有点小贵",浙江,孤***9,20221998146,2023-12-07 17:44:16,0
羽砂白 12GB+512GB,京东发货之后收到很满意，外形颜色好看，非常轻薄，特别喜欢，折叠屏非常好，续航时间强，华为就是好棒了，信号非常强，相信华为！！！,四川,R***r,20221981879,2023-12-07 17:38:55,2
羽砂黑 16GB+512GB,手机大气颜值非常高，辨识度拉满，折叠屏看视频很棒，折叠动画非常流程，鸿蒙系统用着也很丝滑，,河南,j***s,20221175731,2023-12-07 13:25:28,0
羽砂黑 16GB+1TB 典藏版,屏幕2处凹坑，一处鼓包，售后回复产品正常，买华为全凭运气。大家好好好考虑一下吧。,江苏,铭***达,20221040982,2023-12-07 12:39:44,3
羽砂黑 12GB+512GB全网通,评价杠杠的，使用方便，屏幕大清晰，处理文件方便,广东,u***4,20220799770,2023-12-07 11:26:11,0
青山黛 12GB+512GB,使用起来非常方便，尤其是处理文件很方便，拍照效果非常好,广东,u***4,20220791131,2023-12-07 11:24:31,0
羽砂金 16GB+1TB 典藏版,遥遥领先，啥也不说，支持华为,四川,过***t,20220669020,2023-12-07 10:50:00,0
幻影紫 12GB+512GB全网通,一直在京东自营买的东西，送货快，还保证质量，棒棒哒！,陕西,大***e,20220622533,2023-12-07 10:39:02,0
羽砂金 12+512GB,刚收到，是拿来送礼的感觉不错哈,广东,j***l,20220432882,2023-12-07 09:40:04,0
羽砂白 16GB+1T典藏版,惊艳到我了，这是比以前刚拿到苹果时的感觉更加高科技的国产手机哦，深深祝福我们的国货越来越好&hellip;&hellip;,新疆,l***b,20219790303,2023-12-06 22:46:44,0
羽砂黑 16GB+1TB 典藏版,手感非常好，性能无敌，非常值得入手，不得不说华为NB，非常好看！！！,浙江,A***I,20219651349,2023-12-06 21:58:54,0
青山黛 12+512GB,遥遥领先你，我值得拥有。,安徽,又***爷,20219604393,2023-12-06 21:45:06,0
羽砂黑 12GB+512GB,华为手机，遥遥领先，真的很好！！！,黑龙江,j***o,20219570005,2023-12-06 21:34:23,0
羽砂黑 16GB+512GB 典藏版,三年风雨三年情，谁行谁用折叠屏，国礼x5，你值得拥有！,吉林,j***y,20219406887,2023-12-06 20:46:36,0
幻影紫 16GB+1TB 典藏版,发货很快，包装严实，服务态度好，值得信赖,湖北,o***q,20219193945,2023-12-06 19:46:28,0
羽砂黑 12GB+512GB,非常不错的购物体验，支持国产，支持华为回归5g！手感很棒！,山东,可***爸,20219041121,2023-12-06 19:02:26,3
羽砂黑 12GB+512GB,手机挺漂亮，很轻薄，抢手机手速要快,河北,内***财,20218989066,2023-12-06 18:47:27,0
羽砂白 16GB+1TB 典藏版,抢了一个多月，终于抢到了，质感真的太好了，真的是遥遥领先啊！京东购物就是这么给力呀！今天抢到第二天中午就到了。,广东,如***山,20218857648,2023-12-06 18:06:03,1
羽砂黑 12+256GB,此用户未填写评价内容,山东,p***r,20218721204,2023-12-06 17:27:38,0
青山黛 12GB+512GB【延保套餐】,速度快 机子也非常不错这是我喜欢的真的。收到手机的时候更加迫不及待的就选择打开了。打开后手机状况很好。,北京,n***g,20218523727,2023-12-06 16:37:09,1
羽砂白 12GB+512GB,"首先，华为Mate X5给我的第一印象是它的外观设计。它采用了全面屏设计，屏幕尺寸较大，视觉效果非常出色。给人一种时尚感和科技感的完美结合。

在使用过程中，我发现华为Mate X5的性能非常强大。它搭载了华为自家的麒麟芯片，运行速度非常快，无论是打开应用还是进行多任务处理，都能够流畅运行。同时，它的电池续航能力也很出色，一整天的使用下来，电量依然充足。

此外，华为Mate X5的摄像头表现也非常出色。它配备了多个摄像头，能够满足各种拍摄需求。成像效果清晰，色彩还原度高，无论是拍照还是录像，都能够得到满意的效果。

总的来说，华为Mate X5是一款非常值得推荐的手机。它的外观设计时尚，性能强大，摄像头表现出色。唯一的建议是希望华为能够进一步优化系统，提升用户体验。我会给华为Mate X5一个9/10的推荐度。",山西,H***1,20218515386,2023-12-06 16:27:24,5
羽砂黑 12GB+512GB,"华为手机&mdash;&mdash;顶级品质与创新的完美结合

作为一款备受瞩目的手机品牌，华为一直以来都以其卓越的性能、令人惊叹的摄影能力和卓越的设计而闻名。我最近购买了一款华为手机，完全被它的优点深深吸引。以下是我对这款手机的评价。

首先，华为手机在品质方面毋容置疑。从外观到内部构造，每一个细节都经过精心设计和制作，展现出卓越的品质。手机的机身采用一体化金属设计，手感舒适且坚固耐用。同时，屏幕的显示效果也是一流的，色彩鲜艳且清晰，让我享受更加逼真的视觉体验。

其次，华为手机在性能方面表现出色。配备了先进的处理器和足够的存储空间，手机的运行速度非常快，并且不易出现卡顿现象。我可以同时运行多个应用程序并进行高负荷的任务，而手机仍然保持着出色的表现。无论是游戏还是多媒体娱乐，华为手机都能给我带来流畅的体验，让我沉浸其中。

除了强大的性能，华为手机的摄影能力也不容忽视。配备了高品质的摄像头和智能算法，华为手机让我用一部手机就能拍出出色的照片和视频。无论是在白天还是夜晚，我都可以轻松捕捉到清晰、细腻的影像。而且，华为的摄像头还具备出众的防抖技术，即使在运动或低光环境下，照片和视频也能够保持稳定和清晰。",山西,j***Q,20218443264,2023-12-06 16:06:21,0
青山黛 12GB+512GB【延保套餐】,手机很漂亮，橙子客服服务很满意,浙江,t***1,20218361829,2023-12-06 15:41:44,1
羽砂黑 16GB+1TB 典藏版,遥遥领先，非常满意的一次购物体验,河北,j***6,20218083137,2023-12-06 14:17:10,0
羽砂白 12GB+512GB,外形外观：等了一阵子终于拿到了 白色颜值真的很高，手感确实也不错，挺薄的，蛮轻了，不说了，遥遥领先,浙江,西***x,20218071280,2023-12-06 14:13:02,0
青山黛 12GB+512GB【延保套餐】,这是一次非常满意的购物谢谢,浙江,p***O,20217982367,2023-12-06 13:45:29,0
羽砂黑 12GB+512GB,"外形外观：外观简约大气，设计时尚
拍照效果：拍照清晰，像素挺好",天津,j***2,20217827028,2023-12-06 12:55:46,0
羽砂白 12GB+512GB,"摆在那就很好看,送给朋友的生日礼物,很精致的礼盒,有种淡雅的清香,自带礼物袋，很值",山西,k***5,20217806945,2023-12-06 12:50:43,0
羽砂白 16GB+1TB 全网通（典藏版）,支持华为！物流很快，包装完好，非常满意！,吉林,j***f,20217703585,2023-12-06 12:19:12,0
青山黛 16+1TB典藏版,原装国行正品，很满意的一次购物，遥遥领先，超爱好久，最终选择这家店划算，很开心的一次购物体检,上海,观***涙,20217686218,2023-12-06 12:13:18,93
羽砂金 12+512GB,确实遥遥领先啊，这个手机可以，服务也好，这个店铺也可以,四川,爱***光,20217318321,2023-12-06 10:35:38,0
青山黛 16GB+1TB 典藏版,这款华为MateX5折叠屏典藏版，真的太好用了，拿在手上就是身份的象征，高端大气上档次iPhone手机瞬间不香了，可玩性很高，既可以打游戏，看电视，还可以办公，而且可以一边办公一边看电视，真的是遥遥领先，手机轻薄，应该说是我用过折叠屏里面最轻薄的一款，真的太棒了，遥遥领先！,四川,无***杯,20217222592,2023-12-06 10:02:09,4
羽砂黑 12GB+512GB,华为Mate X5作为华为旗下的一款折叠屏手机，在设计和功能方面都给我留下了深刻的印象。首先，外观设计时尚大气，折叠屏的设计让它既可以作为手机使用，又可以作为平板电脑使用，非常便捷。配备强大的处理器和大容量内存，使用起来非常流畅，无论是看视频还是玩游戏都不卡顿。另外，拍摄功能也十分出色，拍出的照片清晰细腻，颜色还原度高。总的来说，华为Mate X5是一款非常出色的手机，给我带来了很好的用户体验。,河北,吴***u,20217076404,2023-12-06 09:16:53,0
羽砂白 12GB+512GB,遥遥领先，无论是重量还是手感都是极好的，信号就不用说了，比手上的苹果不知道要好多少倍，这次的折叠屏我给他打99分，还有一分给继续提升的空间，以后再出新款还会支持！,江苏,j***n,20216796407,2023-12-06 06:00:29,0
羽砂黑 12GB+512GB,"外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！
大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！",天津,丶***_,20216584289,2023-12-05 23:32:49,0
羽砂黑 12GB+512GB,东西还是可以的 萝卜白菜各有所爱 喜欢就买,山东,我***里,20216575313,2023-12-05 23:26:28,0
青山黛 12GB+512GB,华为Mate X5的屏幕表现非常出色，采用了7.85英寸的2496&times;2224分辨率的OLED屏幕，色彩还原度非常高，画面细腻且饱满。此外，华为Mate X5还具备了灵犀通信功能，能够带来更好的网络连接体验。在拍照方面，华为Mate X5也有着不俗的表现，能够拍摄出高质量的照片。总体来说，华为Mate X5是一款非常值得购买的手机，无论是从外观设计、性能表现还是拍照能力上，都表现得非常出色。,广东,j***h,20216484453,2023-12-05 22:46:13,1
青山黛 16+1TB典藏版,国货华为手机，不二之选,河南,7***7,20216400718,2023-12-05 22:15:20,0
青山黛 16GB+1TB 典藏版,上手很喜欢，达到预期的手机，店家发货快，很满意的一次购物,北京,o***7,20216236823,2023-12-05 21:25:27,0
羽砂金 12GB+512GB,"外形外观：外观大气
屏幕音效：非常好
拍照效果：在折叠屏中算是第一梯队了
运行速度：够用",天津,j***。,20216035300,2023-12-05 20:28:33,0
羽砂金 16GB+1T典藏版,东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！客服服务态度很好，快递也不赖，希望老板生意越来越好！！！,河北,j***v,20215958633,2023-12-05 20:08:14,1
羽砂白 12GB+512GB,简直不要太完美，运行流畅不卡顿，音质也很清晰给力！最主要是颜值也高，感觉贼好！物流快，一切完美！,河南,不***星,20215925434,2023-12-05 19:59:17,0
羽砂白 12GB+512GB,"买手机，上京东，京东手机，省心价，放心换。
抢了这么久总算是抢到华为的Mate X5了，虽然不是最爱的青色，不过白色也是可以接受的，颜值超级在线，折叠屏对折的时候也相当丝滑，最后感谢京东让我早日体验到华为高端手机。",山东,錦***_,20215511625,2023-12-05 17:59:22,0
